ID,Institution Name,CITY,STABBR,Latitude,Longitude
155007,Donnelly College,Kansas City,KS,39.1126406,-94.6509577
155025,Emporia State University,Emporia,KS,38.4132728,-96.1801001
155052,Flint Hills Technical College,Emporia,KS,38.417895,-96.2247136
155061,Fort Hays State University,Hays,KS,38.8706832,-99.3442115
155070,Barclay College,Haviland,KS,37.6207757,-99.1049702
155089,Friends University,Wichita,KS,37.6784007,-97.3654214
155098,Fort Scott Community College,Fort Scott,KS,37.8164278,-94.715548
155104,Garden City Community College,Garden City,KS,37.9700085,-100.8496682
155140,Haskell Indian Nations University,Lawrence,KS,38.9350688,-95.2331843
155159,Hays Academy of Hair Design,Hays,KS,40.494475,-77.48319
155177,Hesston College,Hesston,KS,38.1346846,-97.4339183
155186,Highland Community College,Highland,KS,39.8609334,-95.2722006
155195,Hutchinson Community College,Hutchinson,KS,38.0666217,-97.9199357
155201,Independence Community College,Independence,KS,37.1940321,-95.7192466
155210,Johnson County Community College,Overland Park,KS,38.9228761,-94.7306468
155283,Concorde Career College-Kansas City,Kansas City,MO,39.0679907,-94.5897225
155292,Kansas City Kansas Community College,Kansas City,KS,39.1229393,-94.7483238
155308,Kansas Christian College,Overland Park,KS,38.9954397,-94.6664781
155317,University of Kansas,Lawrence,KS,38.9535051,-95.2630922
155335,Newman University,Wichita,KS,37.671762,-97.3791849
155353,Old Town Barber College-Wichita,Wichita,KS,36.144945,-80.301014
155399,Kansas State University,Manhattan,KS,39.20883,-96.5884512
155414,Kansas Wesleyan University,Salina,KS,38.8135329,-97.6100544
155423,Washburn Institute of Technology,Topeka,KS,39.0469802,-95.7507349
155450,Labette Community College,Parsons,KS,37.3391896,-95.2551722
155487,Manhattan Area Technical College,Manhattan,KS,39.19751,-96.6148102
155496,Manhattan Christian College,Manhattan,KS,39.1850867,-96.5789632
155511,McPherson College,McPherson,KS,38.3720718,-97.6447213
155520,MidAmerica Nazarene University,Olathe,KS,38.8739713,-94.7821899
155566,Neosho County Community College,Chanute,KS,37.6695036,-95.4640409
155593,North Central Kansas Technical College,Beloit,KS,39.4826046,-98.1096303
155618,Northwest Kansas Technical College,Goodland,KS,39.3449969,-101.6983085
155627,Ottawa University-Ottawa,Ottawa,KS,38.602937,-95.2638029
155636,Ottawa University-Kansas City,Overland Park,KS,38.9306,-94.6893
155681,Pittsburg State University,Pittsburg,KS,37.3904299,-94.6953939
155715,Pratt Community College,Pratt,KS,37.6544738,-98.7119955
155812,University of Saint Mary,Leavenworth,KS,39.2778813,-94.904488
155830,Salina Area Technical College,Salina,KS,38.7915595,-97.6360995
155858,Seward County Community College,Liberal,KS,37.0596139,-100.9175848
155900,Southwestern College,Winfield,KS,37.2492453,-96.9740191
155937,Sterling College,Sterling,KS,44.6517742,-72.3823322
155973,Tabor College,Hillsboro,KS,38.3456465,-97.1997449
156082,Washburn University,Topeka,KS,39.0336986,-95.7015689
156107,Wichita State University-Campus of Applied Sciences and Technology,Wichita,KS,37.7572059,-97.2251821
156125,Wichita State University,Wichita,KS,37.7193429,-97.2898878
156134,Wichita Technical Institute,Wichita,KS,37.801559,-97.33321
156189,Alice Lloyd College,Pippa Passes,KY,37.3362011,-82.8733923
156213,Asbury University,Wilmore,KY,37.8633341,-84.6652811
156222,Asbury Theological Seminary,Wilmore,KY,37.8616207,-84.6599278
156231,Ashland Community and Technical College,Ashland,KY,36.506389,-87.364122
156286,Bellarmine University,Louisville,KY,38.2187504,-85.7058411
156295,Berea College,Berea,KY,37.5717496,-84.2902111
156310,PJ's College of Cosmetology-Bowling Green,Bowling Green,KY,28.962049,-98.483093
156338,Southcentral Kentucky Community and Technical College,Bowling Green,KY,34.619455,-92.667698
156356,Brescia University,Owensboro,KY,37.7684492,-87.1117855
156365,Campbellsville University,Campbellsville,KY,37.3431658,-85.3505862
156392,Bluegrass Community and Technical College,Lexington,KY,38.0246825,-84.5031829
156408,Centre College,Danville,KY,37.6450445,-84.7811296
156417,Clear Creek Baptist Bible College,Pineville,KY,36.7260102,-83.731209
156426,Paul Mitchell the School-Lexington,Lexington,KY,37.846976,-90.515185
156471,Galen College of Nursing-Louisville,Louisville,KY,38.2811482,-85.4986359
156541,University of the Cumberlands,Williamsburg,KY,36.7384168,-84.1618783
156620,Eastern Kentucky University,Richmond,KY,37.7341619,-84.3011984
156648,Elizabethtown Community and Technical College,Elizabethtown,KY,37.6933741,-85.8788535
156727,Frontier Nursing University,Versailles,KY,38.0501079,-84.6958027
156745,Georgetown College,Georgetown,KY,38.2072849,-84.5547021
156754,PJ's College of Cosmetology-Glasgow,Glasgow,KY,32.973525,-111.515363
156790,Hazard Community and Technical College,Hazard,KY,37.2654831,-83.1805623
156842,Paul Mitchell the School-Louisville,Louisville,KY,43.700216,-98.035439
156851,Henderson Community College,Henderson,KY,36.0082596,-114.9652936
156860,Hopkinsville Community College,Hopkinsville,KY,36.8844442,-87.4895414
156921,Jefferson Community and Technical College,Louisville,KY,38.2466182,-85.7536613
156967,Summit Salon Academy-Lexington,Lexington,KY,41.141905,-80.677638
157021,American National University-Pikeville,Pikeville,KY,37.5391038,-82.6072615
157030,Kentucky Mountain Bible College,Jackson,KY,32.96577,-111.702258
157058,Kentucky State University,Frankfort,KY,38.2020167,-84.8563388
157076,Kentucky Wesleyan College,Owensboro,KY,37.7444927,-87.1202748
157085,University of Kentucky,Lexington,KY,38.0266291,-84.5047222
157100,Kentucky Christian University,Grayson,KY,38.340001,-82.9465337
157207,Lexington Theological Seminary,Lexington,KY,38.0372094,-84.5087797
157216,Lindsey Wilson College,Columbia,KY,37.1020748,-85.2996861
157289,University of Louisville,Louisville,KY,38.2133223,-85.7577075
157298,Louisville Presbyterian Theological Seminary,Louisville,KY,38.2370941,-85.6849615
157304,Madisonville Community College,Madisonville,KY,37.282081,-87.1195866
157331,Maysville Community and Technical College,Maysville,KY,38.6260685,-83.8059186
157377,Midway University,Midway,KY,38.1432956,-84.6731007
157386,Morehead State University,Morehead,KY,38.1867483,-83.4332396
157401,Murray State University,Murray,KY,36.6129699,-88.322088
157438,Gateway Community and Technical College,Florence,KY,33.55066,-91.623549
157447,Northern Kentucky University,Highland Heights,KY,39.0346853,-84.4659598
157483,West Kentucky Community and Technical College,Paducah,KY,37.0546403,-88.6581473
157535,University of Pikeville,Pikeville,KY,37.478897,-82.5209472
157553,Big Sandy Community and Technical College,Prestonsburg,KY,34.746962,-76.820231
157614,Empire Beauty School-Chenoweth,Louisville,KY,29.388486,-89.59783
157650,Empire Beauty School-Elizabethtown,Elizabethtown,KY,37.6974254,-85.8785089
157669,Empire Beauty School-Dixie,Louisville,KY,29.389146,-89.59877
157678,Empire Beauty School-Florence,Florence,KY,39.0096269,-84.6288756
157711,Somerset Community College,Somerset,KY,37.1786534,-84.4898275
157739,Southeast Kentucky Community & Technical College,Cumberland,KY,37.1211282,-82.8277262
157748,The Southern Baptist Theological Seminary,Louisville,KY,42.538768,-72.790566
157757,Spalding University,Louisville,KY,38.2409127,-85.7668958
157793,Sullivan University,Louisville,KY,38.2128601,-85.6705221
157809,Thomas More University,Crestview Hills,KY,39.0209185,-84.5676956
157818,Transylvania University,Lexington,KY,38.053107,-84.4939872
157863,Union College,Barbourville,KY,42.8175752,-73.9283917
157951,Western Kentucky University,Bowling Green,KY,36.984529,-86.457647
158088,Central Louisiana Technical Community College,Alexandria,LA,31.3103019,-92.4465163
158246,Ayers Career College,Shreveport,LA,38.923443,-89.430462
